Toll Name,Detection time,Picture Time,Violation,Plate_1st_Recong,vehicle_model,is_target,LaneNr,Cross_lane,AVC,Axle_car_type,Width,Height,axle_length,Axle Number,Axle Begin Time
NH44P01SP,18:19:46.998,18:19:47.600,1,DL14CG0567,"MARUTI SUZUKI INDIA LTD, ERTIGA ZXI CNG",否,1,-1,8,0,1359,1212,0,0,
NH44P01SP,19:04:27.178,,0,,,跳過,1,2,8,6,1734,1377,2187,2,04:27.4
NH44P01SP,18:20:48.318,18:20:49.000,1,HR45C8630,"ATUL AUTO LTD, ATUL GEM PREMIUM 3P BS4 HT1",是,3,2,8,0,1448,1804,0,0,
NH44P01SP,19:04:31.465,19:04:31.600,0,HH01F7416,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,3,8,6,2984,3975,2241,2,04:32.2
NH44P01SP,18:21:00.391,18:21:00.778,1,HR65A2406,"BAJAJ RE CNG 4S FI, BAJAJ RE CNG 4S FI",是,3,-1,8,0,1326,1921,0,0,
NH44P01SP,19:05:11.906,19:05:12.000,0,0,,跳過,2,-1,8,6,2592,2676,2016,2,05:12.3
NH44P01SP,18:21:16.068,18:21:16.400,1,0,,跳過,2,3,8,0,1162,1701,0,0,
NH44P01SP,19:08:21.124,19:08:21.419,0,HR06AJ1000,"VOLKSWAGENINDIAPVTLTD/VENTOHL1.5TDI, TIGUAN 2.0L TSI ELEGANCE",否,2,1,8,6,1776,1466,1908,2,08:22.4
NH44P01SP,18:21:26.847,18:21:27.200,1,0,,跳過,3,2,8,0,1154,1644,0,0,
NH44P01SP,19:09:54.845,19:09:54.800,0,HR91C1858,"TATA MOTORS PASSENGER VEHICLES LTD, TATA ALTROZ XM+ 1.5 RTQ BS6PH2",否,2,1,8,6,1819,1375,2016,2,09:55.2
NH44P01SP,18:22:19.741,18:22:19.853,1,0,,跳過,3,2,8,0,1372,1887,0,0,
NH44P01SP,19:11:35.038,19:11:35.200,1,HR38AD9279,"VE COMMERCIAL VEHICLES LTD, EICHER PRO 2110 H CBC BSVI",否,1,2,8,6,2618,3285,2133,2,11:37.1
NH44P01SP,18:22:49.232,18:22:49.400,1,0,,跳過,3,-1,8,0,1298,1620,0,0,
NH44P01SP,19:12:12.812,19:12:13.200,1,0,,跳過,3,2,8,6,1184,1056,2295,2,12:13.3
NH44P01SP,18:23:42.795,18:23:43.400,1,HR45S5866,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,3,8,0,1366,1796,0,0,
NH44P01SP,19:12:15.441,19:12:15.400,0,PB01F4283,"HONDA, AMAZE RDE S MT R (I-VTEC)",否,2,-1,8,6,1708,1328,2511,2,12:15.7
NH44P01SP,18:24:08.445,18:24:08.200,1,HR51BK5810,"BAJAJ, DISCOVER",是,1,-1,8,0,1428,1280,0,0,
NH44P01SP,19:12:22.809,19:12:23.200,1,0,,跳過,3,2,8,0,1214,1447,0,0,
NH44P01SP,19:13:55.130,19:13:55.200,0,JK01BE1300,"TATA MOTORS LTD, TATA LPT 2823 BSVI",否,2,1,8,6,2608,3818,2133,2,13:57.2
NH44P01SP,18:24:33.183,18:24:33.400,1,0,,跳過,3,2,8,0,1348,1785,0,0,
NH44P01SP,19:14:05.062,19:14:05.200,0,HR91B2169,"MARUTI, EECO 5 STR AC CNG",否,2,-1,8,6,1953,1586,2511,2,14:05.1
NH44P01SP,18:26:47.407,18:26:47.600,1,0,,跳過,3,-1,8,0,1272,1426,0,0,
NH44P01SP,19:15:36.522,19:15:36.400,0,HR38AF0767,"MARUTI SUZUKI INDIA LTD, CIAZ SMART HYBRID SIGMA",否,2,1,8,6,1738,1306,2349,2,15:37.4
NH44P01SP,18:27:34.080,18:27:34.200,1,HR67E3161,"PIAGGIO VEHICLES PVT LTD, APE XTRA HT LDX+ CNG PU OBD2A",是,2,3,8,0,1370,1548,0,0,
NH44P01SP,19:15:54.237,19:15:54.200,0,JK02Y0787,"TATA MOTORS LTD, TATA BUS DD43+D LP 1618/53BSVI",否,2,3,8,6,2796,2935,2016,2,15:54.5
NH44P01SP,19:21:33.221,19:21:33.672,1,HR91A5928,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,1,8,6,1592,1332,2241,2,21:34.4
NH44P01SP,18:28:50.254,18:28:50.600,1,HH67C2754,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,-1,8,0,1414,1767,0,0,
NH44P01SP,19:22:14.769,19:22:15.200,0,HR05BD0077,"MAHINDRA & MAHINDRA LIMITED, XUV700 AX7 L DSL AT AWD 7 STR",否,2,1,8,6,2040,1555,2295,2,22:16.3
NH44P01SP,18:30:13.669,18:30:13.800,1,HR67D2399,"BAJAJ AUTO LTD, BAJAJ MAXIMA Z CNG",是,2,-1,8,0,1358,1749,0,0,
20260516_19-22-20.303.jpg,19:22:20.400,/RSUData/T0RawData/20260516/NH44P01SP/enforcement/2/19/20260516_19-22-20.400.jpg,HR06BP4776,22:21.7,/RSUData/T0RawData/20260516/NH44P01SP/rear/2/19/20260516_19-22-21.723.jpg,,,,,,,,,,
NH44P01SP,18:34:43.923,18:34:44.382,1,HR67D1376,"TATA MOTORS LTD, TATA ACE GOLD CNG BS VI",否,3,2,8,0,1374,1778,0,0,
NH44P01SP,19:22:50.803,19:22:51.254,0,HR06BJ2822,"MARUTI SUZUKI INDIA LTD, WAGON R VXI CNG",否,3,2,8,6,1828,1492,2403,2,22:51.7
NH44P01SP,18:35:37.385,18:35:38.066,1,HR45E8959,"BAJAJ, BAJAJ MAXIMA CNG",是,3,2,8,0,1370,1898,0,0,
NH44P01SP,19:23:38.231,19:23:38.600,1,HR29BE8993,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,1,8,6,1884,1471,2016,2,23:38.2
NH44P01SP,18:35:56.035,18:35:56.000,0,CH01TB6834,"MAHINDRA & MAHINDRA LIMITED, BMT PLUS PS 1.2T",否,1,2,8,1,1676,2002,2898,2,35:56.5
NH44P01SP,19:23:43.809,19:23:44.131,0,PB01D4753,"MARUTI SUZUKI INDIA LTD, ERTIGA ZXI (O) CNG",否,2,1,8,6,1920,1535,2349,2,23:45.2
NH44P01SP,19:26:10.244,19:26:10.200,0,PB02AA6710,"BAJAJ AUTO LTD, BAJAJ CHETAK",是,1,2,8,6,4906,3351,2349,2,26:10.7
NH44P01SP,18:35:58.097,18:35:58.800,1,HR06AS3931,"MARUTI SUZUKI INDIA LTD, MARUTI VITARA BREZZA ZDI",否,2,3,8,0,1315,1595,0,0,
NH44P01SP,19:26:19.937,19:26:20.200,1,0,,跳過,3,2,8,0,1140,1107,0,0,
NH44P01SP,18:36:25.692,18:36:25.800,1,PB07BM2173,"MARUTI SUZUKI INDIA LTD, NEW ALTO K10 VXI",否,2,1,8,0,1426,1187,0,0,
NH44P01SP,19:26:57.763,19:26:57.600,0,HR91C4531,"TATA MOTORS PASSENGER VEHICLES LTD, PUNCH ADV 1.2 CNG BS6 PH2",否,1,2,8,6,1740,1435,1692,2,26:58.9
NH44P01SP,18:37:28.265,18:37:28.200,1,HR10U9922,"MARUTISUZUKIINDIALTD/ALTO800LXI, ALTO 800 LXI",否,1,2,8,0,1396,1176,0,0,
NH44P01SP,19:27:10.205,19:27:10.600,0,PB13BR1429,"TOYOTA KIRLOSKAR MOTOR PVT LTD, INNOVA CRYSTA 2.4 G",否,2,1,8,6,1829,1569,2349,2,27:11.6
NH44P01SP,18:39:32.196,18:39:32.400,1,HR45E1351,"BAJAJ, BAJAJ MAXIMA CNG",是,2,-1,8,0,1430,1777,0,0,
NH44P01SP,19:27:40.656,19:27:41.000,1,0,,跳過,3,2,8,6,1652,2389,2628,2,27:40.8
NH44P01SP,18:39:34.523,18:39:34.598,1,DL7CV7831,"HYUNDAI MOTOR INDIA LTD, AURA 1.2MT CNG SX",否,1,-1,8,0,1400,1241,0,0,
NH44P01SP,19:27:59.000,19:27:59.000,1,DL1LAM9011,"TATA MOTORS LTD, 709G LPT DCR39CBC 85B6M5",否,2,-1,8,6,0,0,2133,2,27:59.5
NH44P01SP,18:42:25.640,18:42:25.802,1,0,,跳過,3,2,8,0,1402,1834,0,0,
NH44P01SP,19:28:52.898,19:28:53.000,0,HR85J8187,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,3,8,6,1598,1844,2016,2,28:54.0
NH44P01SP,18:42:27.457,18:42:27.600,1,HR67D1501,"MARUTI SUZUKI INDIA LTD, SUPER CARRY STD CNG",否,2,-1,8,0,1374,1624,0,0,
NH44P01SP,19:29:12.479,19:29:12.800,1,0,,跳過,3,2,8,0,1218,1461,0,0,
NH44P01SP,18:43:19.491,18:43:19.659,1,HR79A6151,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO 800 LXI",否,1,-1,8,0,1374,1191,0,0,
NH44P01SP,19:30:28.328,19:30:29.000,1,HR06J0111,"HYUNDAI MOTOR INDIA LTD, CRETA 1.5 CRDI MT E",否,2,3,8,6,1408,1770,2682,2,30:29.4
NH44P01SP,18:47:56.162,18:47:56.400,1,0,,跳過,2,3,8,0,1391,1863,0,0,
NH44P01SP,19:33:56.251,19:33:56.600,0,HR05AV8656,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,3,2,8,6,1746,1350,2457,2,33:57.7
NH44P01SP,18:47:59.270,18:47:59.400,1,HR05AF1105,"MARUTISUZUKIINDIALTD/ALTOSTDBSIV, ALTO STD BS IV",否,2,1,8,0,1390,1158,0,0,
NH44P01SP,19:35:42.738,19:35:43.073,0,HR06BC1424,"MARUTI SUZUKI INDIA LTD, IGNIS ZETA AGS",否,2,1,8,6,1580,1419,2187,2,35:42.8
NH44P01SP,18:49:00.523,18:49:00.400,1,HR06BF2468,"MARUTI SUZUKI INDIA LTD, ECCO GREEN",否,1,-1,8,0,1420,1517,0,0,
NH44P01SP,19:35:46.305,19:35:46.800,0,DL51GD9130,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,3,8,6,2556,3311,2457,2,35:46.8
NH44P01SP,18:53:18.805,18:53:19.000,1,HR69D2464,"ASHOK LEYLAND LTD, ECOMET 1214 E4",否,2,3,8,0,1396,1515,0,0,
NH44P01SP,19:38:46.437,19:38:46.800,0,UP16FM4949,"MAHINDRA, SCORPIO-N D AT 2WD Z8 S 7S",否,2,1,8,6,2227,1694,2457,2,38:46.4
NH44P01SP,18:55:00.893,18:55:01.200,1,0,,跳過,2,-1,8,0,1332,1725,0,0,
NH44P01SP,19:41:31.964,19:41:32.200,1,0,,跳過,3,2,8,0,1174,1358,0,0,
NH44P01SP,18:56:04.414,18:56:04.200,1,HR06AA7876,"MARUTI, ALTO 800",否,1,-1,8,0,1390,1167,0,0,
NH44P01SP,19:41:50.477,19:41:50.927,1,CH01CR2986,"KIA INDIA PRIVATE LIMITED, SELTOS G1.5T 7DCT GTX PLUS",否,2,1,8,6,1653,1435,2457,2,41:50.6
NH44P01SP,19:00:11.499,19:00:11.400,1,HR05BS3638,"TATA, TATA TIAGO XM 1.2RTN BS6PH2",否,2,-1,8,1,1799,1181,1746,2,00:11.7
NH44P01SP,19:41:53.442,19:41:53.800,1,HR06BN8153,"KIA, SONET D1.5 6MT HTK PLUS",否,2,1,8,6,1819,1476,2295,2,41:54.4
NH44P01SP,19:04:52.940,19:04:53.200,0,HR46F9171,"TATA MOTORS LTD, TATA SIGNA 5525.S BSVI-4X2",否,2,3,8,1,2568,3141,2736,2,04:55.6
NH44P01SP,19:42:49.843,19:42:50.310,0,DL1MA1935,"VE COMMERCIAL VEHICLES LTD, EICHER PRO 1095 H1 HSD",否,2,-1,8,6,2276,3202,2574,2,42:50.1
NH44P01SP,19:04:58.262,19:04:58.200,1,HR7D3429,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,3,8,0,1334,1608,0,0,
NH44P01SP,19:43:04.814,19:43:05.234,0,HR55AH1780,"TATA MOTORS LTD, TATA LPT 407 EX2 CNG / 34 BSIV",否,2,1,8,6,2390,2930,2187,2,43:06.1
NH44P01SP,19:06:03.694,19:06:03.600,1,HR45C9064,"ATUL AUTO LTD, ATUL GEM PREMIUM 3P BS4 HT1",是,2,-1,8,0,1382,1777,0,0,
NH44P01SP,19:43:09.543,19:43:10.000,1,PB11DH7119,"ASHOK LEYLAND LTD, NE5525/39 TT CC",否,2,1,8,6,3049,3711,2457,2,43:11.4
NH44P01SP,19:06:17.167,19:06:17.400,1,HR78D5438,"MARUTI SUZUKI INDIA LTD, S-PRESSO VXI+",否,2,1,8,0,1432,1248,0,0,
NH44P01SP,19:43:15.914,19:43:16.397,0,PB65BL8451,"MAHINDRA & MAHINDRA LIMITED, BOL MAXX PUP HD 1.7 LX",否,2,1,8,6,1942,2351,2349,2,43:16.2
NH44P01SP,19:07:08.124,19:07:08.200,1,HR67E3821,"MAHINDRA LAST MILE MOBILITY LTD, TREO PLUS SFT",是,2,-1,8,0,1350,1523,0,0,
NH44P01SP,19:44:37.517,19:44:38.000,0,HR06BA5726,"HYUNDAI MOTOR INDIA LTD, VERNA 1.5 CRDI AT SX",否,2,3,8,6,1810,1275,2844,2,44:38.1
NH44P01SP,19:07:50.394,19:07:50.400,0,HR70F8868,"JAGUAR LAND ROVER INDIA LIMITED, RANGE ROVER 3.0L TDV6",否,2,3,8,1,2138,1643,2187,2,07:50.8
NH44P01SP,19:46:54.586,19:46:55.000,1,HR05AX3505,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,-1,8,6,1850,1384,2349,2,46:54.6
NH44P01SP,19:08:17.375,19:08:17.200,1,HR26CN0609,"MARUTI SUZUKI INDIA LTD, ALTO 800",否,1,-1,8,0,1412,1181,0,0,
NH44P01SP,19:48:56.609,19:48:57.000,0,HR06AX7066,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,1,8,6,1914,1459,2016,2,48:57.9
NH44P01SP,19:08:52.851,19:08:52.800,0,HR07V5595,"MARUTI SUZUKI INDIA LTD, MARUTI RITZ VDI",否,2,1,8,1,1692,1331,2952,2,08:54.0
NH44P01SP,19:51:32.975,19:51:33.177,1,0,,跳過,3,-1,8,6,1714,1782,2574,2,51:55.0
NH44P01SP,19:11:29.923,,1,,,跳過,3,-1,8,0,1286,1361,0,0,
NH44P01SP,19:55:03.476,19:55:03.200,0,PB87A7779,"RENAULT INDIA PVT LTD, RENAULT TRIBER RXZ AMT 1L ECE",否,2,1,8,6,1630,1472,2574,2,55:04.3
NH44P01SP,19:13:04.050,19:13:03.800,1,HR06AB6691,"HYUNDAI MOTOR INDIA LTD, SANTRO GL BS IV",否,1,-1,8,0,1388,1294,0,0,
NH44P01SP,19:56:07.765,19:56:08.000,1,0,,跳過,3,-1,8,6,1350,1709,2511,2,56:08.0
NH44P01SP,19:13:37.160,19:13:37.400,1,0,,跳過,3,2,8,0,1276,1757,0,0,
NH44P01SP,19:14:09.450,19:14:09.200,1,DL9CAR9032,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,1,-1,8,0,1384,1178,0,0,
E80418E7C0,19:56:16.071,,,,,,,,,,,,,,
NH44P01SP,19:58:41.214,19:58:41.774,0,RJ25GB2515,RJ-25,否,2,1,8,6,2644,3356,2295,2,58:41.9
NH44P01SP,19:14:13.879,19:14:13.600,1,HR06U4242,"HYUNDAI MOTOR INDIA LTD, SANTRO GLS E III",否,1,-1,8,0,1422,1285,0,0,
NH44P01SP,19:58:54.048,19:58:53.800,0,GJ39TA3866,"TATA MOTORS LTD, TATA SIGNA 4832.T BSVI 10X2",否,2,1,8,6,2871,3408,2133,2,58:54.5
NH44P01SP,19:14:51.290,19:14:51.363,1,HR26DD7060,"MARUTI SUZUKI INDIA LTD, ALTO 800 LXI",否,1,-1,8,0,1408,1180,0,0,
NH44P01SP,19:59:41.043,19:59:40.800,1,HR67E0929,"TATA MOTORS LTD, INTRA V30 GOLD CX CBC",否,2,-1,8,6,1865,2315,2403,2,59:41.5
NH44P01SP,19:16:52.901,19:16:53.000,1,HR45G660,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,-1,8,0,1430,1769,0,0,
NH44P01SP,19:17:14.466,,1,,,跳過,2,3,8,0,1404,1426,0,0,
 Timeout 25000ms exceeded.,,,,,,,,,,,,,,,
Call log:,,,,,,,,,,,,,,,
"  -""",查詢失敗,00:00:00.000,2,8,6,1718,1378,2628,2,59:57.5,/RSUData/T0RawData/20260516/NH44P01SP/axle/2/19/axle_20260516_19-59-57.456.jpg,2026/5/16 19:59,/RSUData/T0RawData/20260516/NH44P01SP/enforcement/1/19/20260516_19-59-56.000.jpg,HR51AW2743,59:57.9
NH44P01SP,20:01:48.803,20:01:48.600,0,HR55AF4009,"ASHOK LEYLAND LTD, 3118 SUPER BSIV",否,2,-1,8,6,2570,3335,2295,2,01:49.4
NH44P01SP,19:18:04.442,19:18:04.400,1,HR45E9831,"MAHINDRA LAST MILE MOBILITY LTD, TREO PLUS SFT",是,2,-1,8,0,1384,1480,0,0,
NH44P01SP,20:02:03.935,20:02:03.600,0,DL1RTC2882,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,1,8,6,1659,1395,2133,2,02:04.2
NH44P01SP,19:18:44.431,19:18:44.400,0,HR40G9317,"MARUTI SUZUKI INDIA LTD, EECO CNG 5 SEATER WITH AC",否,2,1,8,1,1478,1440,1962,2,18:45.5
NH44P01SP,20:04:51.950,20:04:51.800,0,HR05BR1984,"RENAULT, RENAULT TRIBER TECHNO MT",否,2,1,8,6,1848,1459,2133,2,04:52.0
NH44P01SP,19:20:36.073,19:20:36.000,1,HR67F2287,"MAHINDRA LAST MILE MOBILITY LTD, TREO PLUS SFT",是,2,-1,8,0,1296,1476,0,0,
NH44P01SP,20:09:38.981,20:09:39.037,1,0,,跳過,2,-1,8,6,1450,1930,1908,2,09:39.3
NH44P01SP,19:23:18.858,19:23:19.200,1,0,,跳過,3,2,8,0,1442,1834,0,0,
NH44P01SP,20:12:20.614,20:12:20.400,0,HR06BE7493,"HYUNDAI MOTOR INDIA LTD, ALCAZAR 1.5T MT PLATINUM 7S",否,2,-1,8,6,1752,1491,2574,2,12:20.9
NH44P01SP,19:23:58.947,19:23:59.400,0,DL8CAL2993,"HYUNDAI, CRETA 1.6 VTVT SX+",否,2,-1,8,1,1706,1313,1962,2,23:59.4
NH44P01SP,20:13:42.651,20:13:42.924,1,0,,跳過,3,-1,8,6,1876,1807,2682,2,13:43.5
NH44P01SP,19:24:13.872,19:24:14.200,1,OR26CT4027,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,-1,8,0,1414,1378,0,0,
NH44P01SP,20:16:44.400,20:16:44.400,1,PB01B8084,"MARUTI SUZUKI INDIA LTD, DZIRE TOUR",否,2,-1,8,6,0,0,2241,2,16:44.7
NH44P01SP,19:26:09.574,19:26:09.800,1,0,,跳過,3,-1,8,0,1168,1615,0,0,
NH44P01SP,20:18:12.060,20:18:12.400,1,0,,跳過,3,-1,8,0,1106,1340,0,0,
NH44P01SP,19:28:18.261,19:28:18.200,1,HR45Q1226,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,3,-1,8,0,1190,1644,0,0,
NH44P01SP,20:19:42.471,20:19:42.200,0,HR910729,"HYUNDAI MOTOR INDIA LTD, GRAND I10 MAGNA 1.2",否,2,1,8,6,1776,1377,2511,2,19:43.0
NH44P01SP,19:28:53.350,19:28:53.200,1,KR91B3102,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,3,-1,8,0,1438,1645,0,0,
NH44P01SP,20:19:50.304,20:19:50.000,0,DL12CG2859,"HONDA, AMAZE 1.2 S MT",否,2,1,8,6,1758,1325,2016,2,19:50.3
NH44P01SP,19:29:20.866,19:29:21.200,1,HR26DY2877,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO 800 GREEN LXI",否,2,1,8,0,1388,1200,0,0,
NH44P01SP,20:23:29.083,20:23:29.000,0,HR11D6383,"MARUTI SUZUKI INDIA LTD, MARUTI SX4 ZDI",否,2,3,8,6,1468,1661,2295,2,23:29.2
NH44P01SP,19:30:29.678,19:30:29.800,1,0,,跳過,3,2,8,0,1358,1719,0,0,
NH44P01SP,20:23:41.356,20:23:41.600,0,DL9CBA7813,"MARUTI SUZUKI INDIA LTD, BREZZA SMART HYBRID LXI",否,2,1,8,6,1902,1466,2574,2,23:41.7
NH44P01SP,19:36:30.641,19:36:31.000,1,HR45E3659,"BAJAJ, BAJAJ GOGO P7012",是,2,-1,8,0,1322,1546,0,0,
NH44P01SP,20:27:58.892,20:27:59.200,0,PB01E5930,"MARUTI SUZUKI INDIA LTD, ERTIGA SMART HYBRID VXI (O)",否,2,1,8,6,1724,1584,2628,2,27:59.3
NH44P01SP,19:37:29.435,19:37:29.643,1,HR51CV4459,"MARUTI SUZUKI INDIA LTD, ALTO K10 LXI",否,2,-1,8,0,1248,1197,0,0,
NH44P01SP,20:30:36.825,20:30:37.000,0,HP82B6666,"MAHINDRA, SCORPIO-N D AT 2WD Z8T 7S",否,2,1,8,6,2048,1651,2790,2,30:36.9
NH44P01SP,19:40:28.898,19:40:29.400,1,HR45E2778,"BAJAJ, BAJAJ MAXIMA CNG",是,2,1,8,0,1378,1765,0,0,
NH44P01SP,20:31:03.257,20:31:03.400,0,HR56C7472,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,1,8,6,1668,1414,2016,2,31:03.4
NH44P01SP,19:41:48.816,19:41:49.200,1,HR60D8879,"HYUNDAI MOTOR INDIA LTD , SANTRO GL F",否,2,1,8,0,1390,1280,0,0,
NH44P01SP,20:31:31.737,20:31:32.141,1,PB65AC4002,"MARUTI SUZUKI INDIA LTD, ALTO 800 LXI",否,1,2,8,6,1718,1413,2403,2,31:33.1
NH44P01SP,19:42:10.816,19:42:10.800,1,HR60P3301,"MARUTI SUZUKI INDIA LTD, MARUTI WAGON R GREEN LXI",否,1,-1,8,0,1382,1393,0,0,
NH44P01SP,20:32:11.174,20:32:12.000,0,PJ15BU9075,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,3,8,6,1730,1454,2790,2,32:11.4
NH44P01SP,19:42:51.484,19:42:52.200,1,HR45D7244,"BAJAJ, BAJAJ MAXIMA CNG",是,2,-1,8,0,1346,1572,0,0,
NH44P01SP,20:32:49.400,20:32:49.400,1,DL8CBL5801,"TATA PASSENGER ELECTRIC MOBILITY LTD, TATA HARRIER.EV FEA+ 75",否,3,-1,8,6,0,0,2736,2,32:49.7
NH44P01SP,19:43:50.593,19:43:51.000,1,HR67D2780,"PIAGGIO VEHICLES PVT LTD, APE CITY + CNG",是,2,-1,8,0,1260,1787,0,0,
NH44P01SP,20:36:27.524,20:36:27.200,0,HR65A0532,"TATA MOTORS LTD, TATA LPT 2818 BS-VI",否,1,2,8,6,2766,3633,2457,2,36:28.6
NH44P01SP,19:44:37.849,19:44:37.800,0,HR91D8469,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,3,8,1,2752,3128,2187,2,44:39.7
NH44P01SP,20:38:01.349,20:38:01.600,1,0,,跳過,2,1,8,6,3284,3592,2133,2,38:02.2
NH44P01SP,19:46:47.263,19:46:47.600,1,HR45K2131,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,3,2,8,0,1360,1589,0,0,
NH44P01SP,20:39:30.369,20:39:30.600,1,0,,跳過,3,-1,8,6,1136,1213,2511,2,39:31.2
NH44P01SP,19:48:12.003,19:48:12.600,1,HR45C2216,"BAJAJ AUTO LTD, BAJAJ MAXIMA CNG",是,3,2,8,0,1396,1861,0,0,
NH44P01SP,20:44:06.294,20:44:06.000,1,HP12P8935,"TATA MOTORS LTD, TATA ULTRA 2821.T 5L BSVI",否,1,2,8,6,2790,3684,2574,2,44:08.6
NH44P01SP,19:50:12.259,19:50:12.400,1,0,,跳過,2,-1,8,0,1350,1923,0,0,
NH44P01SP,20:44:44.413,20:44:44.600,0,HR68C8205,"MARUTI SUZUKI INDIA LTD, ERTIGA VXI (O) CNG",否,2,1,8,6,1922,1519,2403,2,44:44.7
NH44P01SP,19:51:54.351,19:51:54.400,1,MH43C1680,MH-43,否,2,-1,8,0,1334,1705,0,0,
NH44P01SP,20:46:56.146,20:46:56.260,0,0,,跳過,3,2,8,6,2438,3620,1197,2,46:57.1
NH44P01SP,19:59:14.548,19:59:14.600,1,MHR677,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,3,8,0,1178,1786,0,0,
NH44P01SP,21:06:41.200,21:06:41.200,0,HR05AF0458,"HERO HONDA MOTORS LTD, SPELNDOR PLUS A/W",是,2,,8,6,0,0,2457,2,06:42.0
NH44P01SP,20:01:32.677,20:01:32.600,1,UP16CP0061,"MARUTI SUZUKI INDIA LTD, MARUTI SWIFT VXI",否,2,1,8,0,1396,1240,0,0,
NH44P01SP,21:11:16.430,21:11:15.800,1,HR06BD7237,"HERO MOTOCORP LTD, SPLENDOR+ XTEC (DRS)",是,2,3,8,6,1494,1724,2295,2,11:16.6
NH44P01SP,20:04:11.296,20:04:11.400,1,TRJ57C6833,,無資料,2,-1,8,0,1366,1637,0,0,
NH44P01SP,21:15:16.579,21:15:16.800,0,0,,跳過,1,2,8,6,2930,3324,2187,2,15:16.9
NH44P01SP,20:05:26.886,20:05:26.800,1,DL9CAQ2484,"MARUTI SUZUKI INDIA LTD, MARUTI WAGON R GREEN LXI",否,2,-1,8,0,1426,1382,0,0,
NH44P01SP,21:19:53.710,21:19:53.400,0,HR10AV0019,"MAHINDRA, SCORPIO-N D AT 2WD Z8 S 7S",否,2,1,8,6,2026,1665,2457,2,19:54.3
NH44P01SP,20:05:33.328,20:05:33.400,1,HR06BZ7747,HR-06,否,1,2,8,0,1376,1263,0,0,
NH44P01SP,21:27:27.040,21:27:26.800,0,0,,跳過,2,1,8,6,1819,1481,2952,2,27:27.9
NH44P01SP,20:07:38.728,20:07:39.142,0,H7961,,無資料,2,1,8,1,2474,3315,1692,2,07:39.9
NH44P01SP,21:29:07.436,21:29:07.400,1,HR41N1652,"MAHINDRA, THAR LXT D MT 2WD 4S HT",否,2,1,8,6,2048,1679,2790,2,29:07.9
NH44P01SP,20:07:41.522,20:07:41.600,1,UP14HD0720,"MARUTI SUZUKI INDIA LTD, EECO 5 STR AC CNG",否,1,-1,8,0,1430,1528,0,0,
NH44P01SP,21:35:57.670,21:35:57.954,1,HR06AU0574,"BAJAJ, PLATINA 110",是,1,-1,8,0,1234,1278,0,0,
NH44P01SP,20:13:18.709,20:13:18.600,1,HR91A6571,"MARUTI SUZUKI INDIA LTD, MARUTI ALTO K10 VXI",否,2,1,8,0,1357,1178,0,0,
NH44P01SP,21:40:33.529,21:40:33.800,1,NL01AK6524,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,1,8,6,2903,2683,2070,2,40:35.4
NH44P01SP,20:15:08.277,20:15:08.600,1,0,,跳過,3,2,8,0,1280,1656,0,0,
NH44P01SP,21:48:28.938,21:48:29.000,0,0,,跳過,1,-1,8,6,2348,2834,2070,2,48:30.3
NH44P01SP,20:15:51.880,20:15:52.200,1,0,,跳過,3,2,8,0,1404,1640,0,0,
NH44P01SP,21:51:07.043,21:51:07.000,0,HR38AB0719,"Page.goto: Timeout 25000ms exceeded.
Call log:
  -",查詢失敗,2,1,8,6,2360,3155,2187,2,51:09.3
